resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,activity_id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts,start_time,activity_date,activity_name,activity_description,relative_effort,activity_gear,filename,athlete_weight,bike_weight,elapsed_time.1,distance.1,elevation_loss,elevation_low,elevation_high,max_grade,average_grade,average_positive_grade,average_negative_grade,max_cadence,max_heart_rate,average_heart_rate,max_watts,calories,max_temperature,average_temperature,relative_effort.1,total_work,number_of_runs,uphill_time,downhill_time,other_time,perceived_exertion,"<span_class=""translation_missing""_title=""translation_missing:_en-us.lib.export.portability_exporter.activities.horton_values.type"">type</span>","<span_class=""translation_missing""_title=""translation_missing:_en-us.lib.export.portability_exporter.activities.horton_values.start_time"">start_time</span>",weighted_average_power,power_count,prefer_perceived_exertion,perceived_relative_effort,commute.1,total_weight_lifted,from_upload,grade_adjusted_distance,weather_observation_time,weather_condition,weather_temperature,apparent_temperature,dewpoint,humidity,weather_pressure,wind_speed,wind_gust,wind_bearing,precipitation_intensity,sunrise_time,sunset_time,moon_phase,bike,gear,precipitation_probability,precipitation_type,cloud_cover,weather_visibility,uv_index,weather_ozone,"<span_class=""translation_missing""_title=""translation_missing:_en-us.lib.export.portability_exporter.activities.horton_values.jump_count"">jump_count</span>","<span_class=""translation_missing""_title=""translation_missing:_en-us.lib.export.portability_exporter.activities.horton_values.total_grit"">total_grit</span>","<span_class=""translation_missing""_title=""translation_missing:_en-us.lib.export.portability_exporter.activities.horton_values.avg_flow"">avg_flow</span>","<span_class=""translation_missing""_title=""translation_missing:_en-us.lib.export.portability_exporter.activities.horton_values.flagged"">flagged</span>"
,,1.67,841.0,1352,16.0,Run,,1249591768,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.199,4.5,90.1,,,,,,,,,,,,,,,,,,,,,2017-10-27,Short run and strength workout at the gym ,,19.0,,activities/1356060081.fit.gz,61.23500061035156,,1352.0,2690.39990234375,,41.59999847412109,52.20000076293945,6.900000095367432,0.1115075796842575,,,95.0,175.0,151.65113830566406,,,,28.0,19.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.0,1517.0,2627,36.0,Run,,1250936094,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.184,4.5,89.7,,,,,,,,,,,,,,,,,,,,,2017-10-28,"Post breakfast, pre game run ",,33.0,,activities/1357419125.fit.gz,61.23500061035156,,2627.0,4837.10009765625,,40.59999847412109,62.20000076293945,13.600000381469728,0.0248082522302865,,,93.0,176.0,150.72079467773438,,,,30.0,33.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.01,972.0,1334,17.0,Run,,1255578607,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.323,4.8,89.4,,,,,,,,,,,,,,,,,,,,,2017-10-31,Quick run before first all girls indoor game,,19.0,,activities/1362110565.fit.gz,61.23500061035156,,1334.0,3230.699951171875,,41.59999847412109,51.0,5.599999904632568,-0.1733370423316955,,,95.0,170.0,146.44296264648438,,,,25.0,19.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5.0,2665.0,4878,52.0,Run,,1256892736,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.021,4.6,89.5,,,,,,,,,,,,,,,,,,,,,2017-11-01,Hotter 5,,66.0,,activities/1363440155.fit.gz,61.23500061035156,,4878.0,8053.2001953125,,42.0,67.5999984741211,8.800000190734863,0.0372522734105587,,,93.0,172.0,152.0819854736328,,,,31.0,66.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.01,523.0,714,2.0,Run,,1258499333,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.098,3.9,89.2,,,,,,,,,,,,,,,,,,,,,2017-11-02,Fun run with Paige ,,5.0,,activities/1365063508.fit.gz,61.23500061035156,,714.0,1622.0,,56.400001525878906,60.79999923706055,4.099999904632568,-0.1479654759168625,,,93.0,154.0,137.63339233398438,,122.02134704589844,,30.0,5.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.0,1534.0,2235,35.0,Run,,1263178822,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.149,4.5,88.3,,,,,,,,,,,,,,,,,,,,,2017-11-05,Long run cut short—sore IT band?😬,PC: NYC marathon,35.0,,activities/1369817992.fit.gz,61.23500061035156,,2235.0,4837.89990234375,,39.400001525878906,60.400001525878906,9.199999809265137,-0.0248041991144418,,,116.0,169.0,147.2740020751953,,,,30.0,35.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.0,2113.0,3842,40.0,Run,,1267246538,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.048,4.2,88.6,,,,,,,,,,,,,,,,,,,,,2017-11-08,Lethargic run ft. An alligator ,,43.0,,activities/1373883504.fit.gz,61.23500061035156,,3842.0,6447.5,,46.79999923706055,69.4000015258789,14.699999809265137,0.0744474604725837,,,94.0,177.0,148.98956298828125,,490.4553833007813,,30.0,43.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.07,589.0,1078,11.0,Run,,1269241539,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2.937,3.9,88.7,,,,,,,,,,,,,,,,,,,,,2017-11-10,Bama jog with my ladies,,13.0,,activities/1375875389.fit.gz,61.23500061035156,,1078.0,1736.5999755859375,,458.7999877929688,483.0,11.899999618530272,-0.7140390276908875,,,92.0,168.0,146.7830047607422,,131.70449829101562,,24.0,13.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.14,6891.0,7876,491.0,Hike,,1269621823,,,,,,,,,,,,,,,,,,,,False,,,,,,,,0.733,4.7,54.8,,,,,,,,,,,,,,,,,,,,,2017-11-10,Bama Gorge,,14.0,,activities/1376254479.fit.gz,61.23500061035156,,7876.0,5054.10009765625,,87.4000015258789,359.6000061035156,50.0,-0.011871550232172,,,105.0,145.0,92.38909149169922,,380.261474609375,,25.0,14.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.0,1561.0,4430,20.0,Run,,1274250331,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.094,4.1,87.6,,,,,,,,,,,,,,,,,,,,,2017-11-13,Back to the hot state ,,24.0,,activities/1380925266.fit.gz,61.23500061035156,,4430.0,4835.5,,39.0,51.20000076293945,8.699999809265137,-0.1530348509550094,,,92.0,163.0,144.17977905273438,,,,27.0,24.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13.34,7411.0,10710,97.0,Run,,1277244581,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2.897,4.0,86.7,,,,,,,,,,,,,,,,,,,,,2017-11-15,Spontaneous half!,,177.0,,activities/1383922581.fit.gz,61.23500061035156,,10710.0,21470.099609375,,27.600000381469727,70.19999694824219,8.300000190734863,-0.077316828072071,,,92.0,184.0,152.67611694335938,,1622.421875,,24.0,177.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5.17,1432.0,5908,51.0,Ride,,1278047667,,,,,,,,,,,,,,,,,,,,False,,,,,,,,5.81,12.9,,,,,,,,,,,,,,,,,,76.8,,,,2017-11-16,"When the scooter is out of commission, you bike to class",,16.0,,activities/1384727269.fit.gz,61.23500061035156,,5908.0,8328.400390625,,42.400001525878906,72.80000305175781,8.800000190734863,0.0624369643628597,,,,149.0,112.39845275878906,,,,28.0,16.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.0,1604.0,2256,13.0,Run,,1303706855,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.011,5.6,85.8,,,,,,,,,,,,,,,,,,,,,2017-12-05,First run back—tiring but good!,,44.0,,activities/1410752131.fit.gz,61.23500061035156,,2256.0,4834.2001953125,,39.59999847412109,49.0,6.099999904632568,-0.1282528638839721,,,90.0,175.0,153.11782836914062,,364.8150939941406,,29.0,44.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.0,1586.0,2593,35.0,Run,,1304975056,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.045,3.9,88.2,,,,,,,,,,,,,,,,,,,,,2017-12-06,Sore! Nice and slow recovery!,,38.0,,activities/1412048362.fit.gz,61.23500061035156,,2593.0,4832.60009765625,,39.20000076293945,59.400001525878906,12.0,-0.0620783828198909,,,93.0,173.0,150.9640350341797,,,,29.0,38.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.5,1791.0,2783,26.0,Run,,1308222341,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.143,3.9,88.9,,,,,,,,,,,,,,,,,,,,,2017-12-09,Running to a destination—the best type of run,Study break,31.0,,activities/1415370145.fit.gz,61.23500061035156,,2783.0,5629.7998046875,,46.0,60.20000076293945,12.899999618530272,0.0568404011428356,,,95.0,165.0,139.39100646972656,,428.9932861328125,,18.0,31.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.0,1587.0,1926,11.0,Run,,1312010556,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.043,3.7,87.4,,,,,,,,,,,,,,,,,,,,,2017-12-12,Glad to be home!,Coincidental meet up for the first mile with the OG running partner @Sophie,75.0,,activities/1419275508.fit.gz,61.23500061035156,,1926.0,4835.7001953125,,63.79999923706055,89.80000305175781,11.100000381469728,-0.3184647560119629,,,92.0,186.0,168.536865234375,,,,22.0,75.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.0,2099.0,3859,38.0,Run,,1314133434,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.068,4.9,88.7,,,,,,,,,,,,,,,,,,,,,2017-12-14,Exhausting ,,47.0,,activities/1421435520.fit.gz,61.23500061035156,,3859.0,6443.7998046875,,38.0,66.5999984741211,12.100000381469728,-0.1427728980779647,,,96.0,175.0,151.06016540527344,,,,23.0,47.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.06,1628.0,1628,7.0,Run,,1315846076,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.028,3.7,88.1,,,,,,,,,,,,,,,,,,,,,2017-12-16,Holly Jolly Jingle Bell Jog,PC: Josie Koretchko ,43.0,,activities/1423180541.fit.gz,61.23500061035156,,1628.0,4932.5,,53.20000076293945,64.4000015258789,5.599999904632568,-0.0648758262395858,,,93.0,167.0,153.3581085205078,,,,19.0,43.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.0,1518.0,2705,14.0,Run,,1318696533,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.182,4.2,88.9,,,,,,,,,,,,,,,,,,,,,2017-12-18,Running to Lakeside to do some Christmas Shopping,,37.0,,activities/1426124432.fit.gz,61.23500061035156,,2705.0,4833.2998046875,,74.0,87.5999984741211,8.699999809265137,-0.2524155378341675,,,92.0,181.0,152.1685333251953,,364.7699279785156,,29.0,37.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.02,1086.0,1773,23.0,Run,,1321143736,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2.993,4.1,88.9,,,,,,,,,,,,,,,,,,,,,2017-12-20,A little under the weather = short slow run,,19.0,,activities/1428634477.fit.gz,61.23500061035156,,1773.0,3256.39990234375,,73.5999984741211,93.1999969482422,10.600000381469728,0.1351185292005539,,,96.0,164.0,146.2225341796875,,,,27.0,19.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.4,2023.0,2080,9.0,Run,,1323382421,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2.704,3.5,84.9,,,,,,,,,,,,,,,,,,,,,2017-12-22,Helping mom rid herself of her DOMS,,67.0,,activities/1430928349.fit.gz,61.23500061035156,,2080.0,5476.39990234375,,64.4000015258789,91.4000015258789,6.599999904632568,-0.379811555147171,,,88.0,181.0,160.2750244140625,,,,26.0,67.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.0,1599.0,2506,11.0,Run,,1324423481,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.021,4.0,87.8,,,,,,,,,,,,,,,,,,,,,2017-12-23,Taylor Josie Cujo Lake Run,,43.0,,activities/1432002705.fit.gz,61.23500061035156,,2506.0,4837.10009765625,,63.0,88.5999984741211,5.5,-0.4300097227096557,,,95.0,185.0,156.53797912597656,,,,27.0,43.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.0,1798.0,1865,11.0,Run,,1325590140,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2.686,3.3,86.2,,,,,,,,,,,,,,,,,,,,,2017-12-24,Annual Christmas Eve Run with my Ladeez 🎄☃️🎅🏼,,45.0,,activities/1433211036.fit.gz,61.23500061035156,,1865.0,4835.10009765625,,72.19999694824219,88.5999984741211,4.900000095367432,-0.1282289922237396,,,89.0,170.0,152.85325622558594,,364.1153564453125,,23.0,45.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.0,1137.0,1137,12.0,Run,,1327163012,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2.832,3.5,85.0,,,,,,,,,,,,,,,,,,,,,2017-12-25,MERRY CHRISTMAS—testing out all the new gear,,18.0,,activities/1434861008.fit.gz,61.23500061035156,,1137.0,3223.39990234375,,78.5999984741211,91.1999969482422,4.900000095367432,0.0620462857186794,,,88.0,166.0,144.62411499023438,,,,22.0,18.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.01,467.0,467,8.0,Run,,1328433591,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.469,4.3,90.2,,,,,,,,,,,,,,,,,,,,,2017-12-26,Speedy Mile ,,5.0,,activities/1436188446.fit.gz,61.23500061035156,,467.0,1619.5,,85.19999694824219,91.1999969482422,15.5,0.1481938809156417,,,93.0,160.0,140.7494659423828,,,,23.0,5.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.5,722.0,1095,21.0,Run,,1330918217,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.338,4.5,89.3,,,,,,,,,,,,,,,,,,,,,2017-12-28,Speed and one hill. Dead ,,12.0,,activities/1438761225.fit.gz,61.23500061035156,,1095.0,2412.39990234375,,70.4000015258789,90.4000015258789,13.5,-0.0994859859347343,,,94.0,177.0,144.65603637695312,,,,24.0,12.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.0,1975.0,2784,59.0,Run,,1335247344,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.261,4.2,89.3,,,,,,,,,,,,,,,,,,,,,2017-12-31,New Year’s Eve run to church,,38.0,,activities/1443274043.fit.gz,61.23500061035156,,2784.0,6446.39990234375,,54.79999923706055,90.1999969482422,9.0,-0.1209977641701698,,,93.0,174.0,146.14234924316406,,,,23.0,38.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,1453.0,2148,24.0,Run,,1336382424,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.434,4.6,89.4,,,,,,,,,,,,,,,,,,,,,2018-01-01,First 5k of 2018! And LCS gym!,,29.0,,activities/1444457271.fit.gz,61.23500061035156,,2148.0,4993.39990234375,,60.20000076293945,95.0,11.5,-0.3404493927955627,,,98.0,169.0,148.42808532714844,,377.7033996582031,,17.0,29.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.81,1442.0,1583,23.0,Run,,1339335546,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.135,3.9,88.6,,,,,,,,,,,,,,,,,,,,,2018-01-03,Running with old friends! It’s cold!,,47.0,,activities/1447499782.fit.gz,61.23500061035156,,1583.0,4525.5,,43.0,56.59999847412109,28.600000381469727,0.0751297995448112,,,92.0,173.0,160.18499755859375,,345.1177062988281,,16.0,47.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.01,1605.0,1687,15.0,Run,,1342514108,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.022,3.7,86.4,,,,,,,,,,,,,,,,,,,,,2018-01-05,Beautiful weather. Run with my mom!,,38.0,,activities/1450753296.fit.gz,61.23500061035156,,1687.0,4851.60009765625,,67.80000305175781,95.5999984741211,24.700000762939453,-0.3091759979724884,,,90.0,168.0,153.12600708007812,,365.6050720214844,,18.0,38.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.58,758.0,799,8.0,Run,,1344150829,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.364,4.1,89.2,,,,,,,,,,,,,,,,,,,,,2018-01-06,Speed run before some tennis ,,14.0,,activities/1452459992.fit.gz,61.23500061035156,,799.0,2557.0,,73.5999984741211,92.5999984741211,4.599999904632568,-0.3989049792289734,,,93.0,167.0,147.83883666992188,,192.38412475585935,,17.0,14.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.79,1449.0,1655,18.0,Run,,1345990829,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.099,4.2,87.9,,,,,,,,,,,,,,,,,,,,,2018-01-07,Birthday run with my ladies!,,53.0,,activities/1454394583.fit.gz,61.23500061035156,,1655.0,4490.5,,51.20000076293945,63.400001525878906,6.099999904632568,0.0267230812460184,,,94.0,184.0,161.94276428222656,,340.5432434082031,,22.0,53.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.93,436.0,436,4.0,Run,,1347709200,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.417,4.6,88.1,,,,,,,,,,,,,,,,,,,,,2018-01-08,Mapping out the route ,,17.0,,activities/1456288164.fit.gz,61.23500061035156,,436.0,1495.699951171875,,29.200000762939453,33.20000076293945,4.199999809265137,0.0401149950921535,,,91.0,169.0,165.97018432617188,,113.03790283203124,,17.0,17.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.0,965.0,1480,17.0,Run,,1349184196,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.337,4.3,89.2,,,,,,,,,,,,,,,,,,,,,2018-01-09,Warm up before LEG DAY,,22.0,,activities/1457827781.fit.gz,61.23500061035156,,1480.0,3225.89990234375,,39.79999923706055,52.400001525878906,9.199999809265137,-0.2231935262680053,,,98.0,174.0,150.74119567871094,,244.3511657714844,,23.0,22.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.38,663.0,966,10.0,Run,,1350894261,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.348,4.5,88.2,,,,,,,,,,,,,,,,,,,,,2018-01-10,Fast run to a slow run,,12.0,,activities/1459581835.fit.gz,61.23500061035156,,966.0,2225.5,,37.20000076293945,49.0,5.199999809265137,-0.3774432837963104,,,93.0,168.0,148.15383911132812,,168.2176055908203,,23.0,12.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.09,1546.0,1571,10.0,Run,,1350950148,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2.18,3.3,76.8,,,,,,,,,,,,,,,,,,,,,2018-01-10,Running with Rachel,Training for her first 5k!,22.0,,activities/1459639604.fit.gz,61.23500061035156,,1571.0,3375.39990234375,,37.400001525878906,42.79999923706055,10.300000190734863,0.1125792488455772,,,89.0,158.0,138.7860870361328,,256.33660888671875,,24.0,22.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.01,1449.0,1457,6.0,Run,,1353750474,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2.229,3.6,76.5,,,,,,,,,,,,,,,,,,,,,2018-01-12,Rachel had cramps the entire time!,"Humid
",23.0,,activities/1462507005.fit.gz,61.23500061035156,,1457.0,3232.89990234375,,106.4000015258789,112.5999984741211,15.5,0.0061863958835601,,,86.0,179.0,143.3319549560547,,245.9687957763672,,22.0,23.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.0,3160.0,4948,63.0,Run,,1355145274,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.054,5.1,89.3,,,,,,,,,,,,,,,,,,,,,2018-01-13,Almost attacked by a dog ,Middle 1/3 Trail run,109.0,,activities/1463942838.fit.gz,61.23500061035156,,4948.0,9658.0,,37.59999847412109,56.59999847412109,19.200000762939453,-0.0600538402795791,,,94.0,197.0,161.10491943359375,,744.775634765625,,15.0,109.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.0,1422.0,1469,15.0,Run,,1358812165,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2.264,3.8,76.5,,,,,,,,,,,,,,,,,,,,,2018-01-15,“Cold. Stuffy nose.” -Rachel ,,25.0,,activities/1467745548.fit.gz,61.23500061035156,,1469.0,3225.0,,27.600000381469727,36.20000076293945,24.5,0.2480620145797729,,,87.0,164.0,143.3684539794922,,246.66098022460935,,19.0,25.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.39,666.0,877,23.0,Run,,1362352458,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.363,4.4,87.8,,,,,,,,,,,,,,,,,,,,,2018-01-17,Freezing!,,16.0,,activities/1471375459.fit.gz,61.23500061035156,,877.0,2244.800048828125,,49.0,67.0,18.799999237060547,0.5256590247154236,,,94.0,168.0,151.37399291992188,,174.40219116210938,,14.0,16.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.99,1461.0,1473,15.0,Run,,1362392215,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2.197,3.4,75.8,,,,,,,,,,,,,,,,,,,,,2018-01-17,First continuous mile! ,,31.0,,activities/1471415615.fit.gz,61.23500061035156,,1473.0,3215.300048828125,,44.59999847412109,53.0,12.600000381469728,-0.1679470092058181,,,86.0,166.0,148.99586486816406,,243.85459899902344,,11.0,31.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.0,975.0,1355,25.0,Run,,1364883836,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.303,4.8,88.1,,,,,,,,,,,,,,,,,,,,,2018-01-19,Class got out early. Quick run before the next class,Perfect weather ,30.0,,activities/1474031047.fit.gz,61.23500061035156,,1355.0,3228.89990234375,,53.400001525878906,74.4000015258789,22.5,0.0185821801424026,,,96.0,172.0,157.96299743652344,,247.3230743408203,,20.0,30.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.01,1396.0,1455,17.0,Run,,1365100816,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2.314,3.3,82.3,,,,,,,,,,,,,,,,,,,,,2018-01-19,Spring training ,,12.0,,activities/1474257294.fit.gz,61.23500061035156,,1455.0,3230.300048828125,,44.400001525878906,59.79999923706055,41.70000076293945,0.3900566399097442,,,92.0,161.0,132.77386474609375,,248.7450714111328,,21.0,12.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5.01,2458.0,5374,77.0,Run,,1366535893,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.279,5.1,89.0,,,,,,,,,,,,,,,,,,,,,2018-01-20,Long run split by swim meet ,,73.0,,activities/1475758794.fit.gz,61.23500061035156,,5374.0,8059.7001953125,,42.0,70.5999984741211,15.100000381469728,-0.0719629749655723,,,94.0,179.0,156.46511840820312,,623.0702514648438,,19.0,73.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.14,1601.0,1625,12.0,Run,,1368865492,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2.155,3.3,76.4,,,,,,,,,,,,,,,,,,,,,2018-01-21,“Not good” -Rachel; in reality it was fine,,43.0,,activities/1478209529.fit.gz,61.23500061035156,,1625.0,3457.89990234375,,20.399999618530277,28.399999618530277,10.0,0.0751901417970657,,,87.0,180.0,153.65103149414062,,263.1908264160156,,24.0,43.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.0,1480.0,2227,59.0,Run,,1373784587,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.264,4.9,87.7,,,,,,,,,,,,,,,,,,,,,2018-01-24,Rush hour run,,35.0,,activities/1483265723.fit.gz,61.23500061035156,,2227.0,4833.7998046875,,35.599998474121094,67.5999984741211,14.300000190734863,-0.1199884116649627,,,92.0,177.0,151.5217742919922,,379.26080322265625,,20.0,35.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.0,1640.0,1654,16.0,Run,,1373829050,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.963,2.8,75.2,,,,,,,,,,,,,,,,,,,,,2018-01-24,New route—no cramps!,,36.0,,activities/1483310586.fit.gz,61.23500061035156,,1654.0,3226.800048828125,,32.0,44.59999847412109,7.800000190734863,-0.0185942724347114,,,86.0,171.0,149.9780731201172,,244.9982147216797,,20.0,36.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.01,566.0,566,9.0,Run,,1376594787,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2.862,4.2,84.7,,,,,,,,,,,,,,,,,,,,,2018-01-26,Speed Mile,,18.0,,activities/1486128126.fit.gz,61.23500061035156,,566.0,1628.5999755859375,,24.799999237060547,33.400001525878906,6.400000095367432,0.1596463173627853,,,93.0,174.0,158.6678466796875,,123.7668685913086,,22.0,18.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.11,1449.0,2489,42.0,Run,,1377973913,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.451,4.7,90.1,,,,,,,,,,,,,,,,,,,,,2018-01-27,Making room for La Tienda,,24.0,,activities/1487548870.fit.gz,61.23500061035156,,2489.0,5000.7001953125,,51.59999847412109,74.0,9.600000381469728,0.0,,,98.0,177.0,141.6051025390625,,383.98577880859375,,24.0,24.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
