resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts
2,Run club pt. 1,1618.3,642,713,5.0,Run,0.0,4196069149,garmin_push_5678505238,4489337529,2020-10-14T22:47:39Z,2020-10-14T18:47:39Z,(GMT-05:00) America/New_York,-14400.0,"[26.039384, -80.16863]","[26.036881, -80.172472]",,,United States,26.039384,-80.16863,0,12,0,2,0,False,False,False,False,everyone,False,g5735940,False,4489337529,2.521,3.3,81.8,29.0,True,146.9,163.0,False,True,13.4,6.2,0,0,False,5492162,1,a4196069149,cy|}C||hhNqBFc@AYBIHPHXD@BCx@Uh@Aj@BZLZJb@?hAJTPPHNFZE\GPOL_@FIFAF?j@BJb@ZLVA^UNCDBRLTJJJVBd@?NQRYHABCl@Bh@U|ADfBAj@BLDBFA@QBGDAFNFl@?NEFI@ECIUK@AD?bADf@@x@FJvBf@h@C~@Bd@GJExAaCX?HDJANM`@O^_@HC@CBYJKXQ`@Ed@QLIDI?_@GY[g@Ic@@{BXcBNe@Fc@FQCf@Kb@,2,,,
2,Monday ~vibing~,4844.3,1435,1932,15.0,Run,0.0,4187275270,garmin_push_5669303121,4479908604,2020-10-12T21:54:18Z,2020-10-12T17:54:18Z,(GMT-05:00) America/New_York,-14400.0,"[26.028939, -80.171856]","[26.032891, -80.175206]",,,United States,26.028939,-80.171856,0,12,0,1,0,False,False,False,False,everyone,False,g5735940,False,4479908604,3.376,4.7,87.8,29.0,True,156.5,176.0,False,True,19.4,8.6,0,0,False,5492162,1,a4187275270,ywz}CbqihN@?qAB}@MOHOf@e@jBQ`AIjBDlC?|BIt@GPIDe@Ba@?kAFaBAyGJEKOAo@Hw@?uAJK?CCs@JaA@w@FiALc@Hw@BMAaCd@QAKIc@w@G]Em@?c@[[]@_@T{@x@eAp@UJi@Jk@?MISUDe@J?Oj@Bc@CIYOw@Au@[USIQ]e@k@qAOq@@QlALfF_@dAOb@Mf@GHEj@w@jAUArABl@b@dARJj@Bj@J`@A~@Mj@Ch@?n@Kb@QnAWf@@|@V~@On@Ed@uB@qBC[Ma@QyAQcA?a@Gg@BqBIyA@MK[U[IGc@QMCuABc@IYWcAqAa@UoACcADk@LyAd@ECu@Pk@DyBBi@Ei@I_@Q[UOCJlBGjBDt@^hADb@Bl@HZ`@JtBHl@RDABE@]R[n@GTBNNRf@Al@Gd@@LE?Mz@WlAE^G~@At@Bf@Vx@Fn@NN\JT^IX_@`@Sb@Fl@TR^x@JB`@Cn@I`@Ib@CL@~@Ut@A`BYpAGt@ChB@HCdAB,2,,,
2,Replacing fall for palm trees ,8057.0,2356,3562,22.0,Run,0.0,4183084018,garmin_push_5664881790,4475438230,2020-10-11T20:10:18Z,2020-10-11T16:10:18Z,(GMT-05:00) America/New_York,-14400.0,"[26.026858, -80.164294]","[26.029013, -80.143409]",,,United States,26.026858,-80.164294,0,16,1,1,0,False,False,False,False,everyone,False,g5735940,False,4475438230,3.42,4.7,88.8,31.0,True,155.1,182.0,False,True,12.4,-1.8,0,0,False,5492162,1,a4183084018,yjz}CzahhN?IBAxAIPBBBDVBp@EfAB|ABDHB`@AFCEw@Ag@BkB?mCHkDGcBAeA?i@G_D?{AEmC@iCE_B?{DC}@?uDE_CBmCK_IEqIAk@EmFDwADOLCFI@QUwLIoB@oKC}ABi@Ai@@aC?GB??CQiC?oBCw@AmCTEHHt@DrBG`DErCBh@A@m@EsBAGKSAc@@mCGeE?uAAe@?uAFDFITCfACfAGBC@UKu@A{BF_@AiC[i@DcAJAQoB?c@AKBsBFKNMPCf@?TETOz@y@n@]JAd@CrJLFMDJBB^JJ@@IC}@@u@CqA@g@C_@Dg@T_@?o@@g@DCzDGjBAhAE|@?`@Df@Xn@dBC@XT^Xb@RhAJp@MRGXM\YTYJY^_@@i@JWPWh@NFT@x@?zBT~K@xAMV_@Lc@?yALoB?[DWLc@HIEEY[H}AFi@E_@?m@F_@@{EFm@?k@I[NC^@f@A`BHCEL?`FDjBHt@?DGDoBAeAU_@?EQ?DIN[?}F@aCEyA@CIYHg@@uECgABWBEEA\D~CCPk@De@@FI}CDu@AcAJEHG\@tADL?vBID_B@}EAFAYHCDCT?l@E`@?dAD|@Af@@n@AtCBdD?\EJ@XILWD}AFc@A,2,,,
2,Taking the Shwinn for a spin ,18500.8,3948,4717,48.0,Ride,10.0,4173669542,garmin_push_5655361171,4465440611,2020-10-09T22:03:28Z,2020-10-09T18:03:28Z,(GMT-05:00) America/New_York,-14400.0,"[26.026664, -80.164323]","[26.027343, -80.164464]",,,United States,26.026664,-80.164323,2,15,2,1,0,False,False,False,False,everyone,False,,False,4465440611,4.686,8.9,,30.0,True,110.1,137.0,False,True,22.0,8.2,0,0,False,5492162,1,a4173669542,siz}C`bhhNh@ETBHXGzCHl@lAHJAROBGO{BAiEMiABsA?{CGqF@yCCi@AkB@OGqA@aAGuFBWGuNCiBEaJGQAQCwC@qAC}BFg@AgADaAMiE?_ECo@E[CwA@cBCcFGoE@qCKqCAiDEiD?cCKmK@eFAgA@{BPQHAlDF|JH|BAPUEoCLONK~ILjBA^Kb@U~@eAXc@~@i@LOB[MmJGyNGuB@eCEqD?{ECoAAqFMmI@o@Ae@Ei@CaAAiFUs@?UP]MaD@wB?WNSDc@F[\O`@]l@@RIBICYDEPAUFGb@OBO?_@DOFUZERAbCGv@@r@NnACZGRe@h@CPDNHL`@N`BAP@JJBdAFv@GfBFzDDTDDP@nCEDBHN@h@DNJFPBn@CNDDTB|OD~C@rBD\ClBJvBBzB?pABPFJd@`@PJVz@NXTZ\Xx@^hABb@EXGf@YZYt@qADq@z@w@@e@GeEMoBD{@C}FIyBAiCHORC~ECtACPFtAGVELIDYEaC?aDM{MA{C?s@E]EgDCs@CwCAY@wAIcCI_@KSOQ[Oa@Ai@Hk@j@]b@Ia@@k@JQx@EBA?GSUm@DACE_@Bc@Em@@i@M]KMi@GyABiCM{A@aHQ_@Ea@FGa@Kz@?pACrAi@pAXNd@NAHSNAJEDi@GwAAw@EMKw@CkAIyAACGCUCe@Bk@I_@Bg@BGBSUSMUDaAI]QGQ?IF\FTR?LIXi@Ee@@q@GmAEKBEH?d@BdCIx@?b@A@mFe@{@?aDM{Im@]?m@Lo@@aBM]@kIk@sCMg@GsA@kAMQIk@Bk@Ge@MmBMYAuAFsAGSG}@IsBAuDOaB?QRA^?fBE`@?l@DpEJ`CLpGHfOAtGDfBH|@HjGFlOL|MJlCBrBDjB@hACt@FdC?h@Eh@Hl@AX@BFADB@bAIx@BdAFj@Dz@GbA@~@Ht@@\Ah@K~@?j@N`ABf@?^SP?BDHF@tA?v@LFL?VAPEAMBCZBTX^Hr@?vAGn@[l@G\?t@Ef@?~@CDWLABb@N@DBd@RTFPBCCEC?EF@zA@HDBVBfACt@FnCKz@BnHE|BDlBAHdCBF@d@HT@lABtABhND~C@bDBb@FFxE?zAIV@FEBH@`AHtBBvEBb@ApAJfPCtCFxBF`J@zBApCHhJJfWAlBERGDY@oAKw@O]BOEU?c@SCGAOEcAB}@,2,49.6,196.0,False
2,Exploratory run ft. Park then run ,1621.0,426,501,10.0,Run,0.0,4169603106,garmin_push_5651073485,4461123541,2020-10-08T22:22:31Z,2020-10-08T18:22:31Z,(GMT-05:00) America/New_York,-14400.0,"[26.031632, -80.143337]","[26.018686, -80.140809]",,,United States,26.031632,-80.143337,0,14,0,1,0,False,False,False,False,everyone,False,g5735940,False,4461123541,3.805,5.0,88.4,31.0,True,142.7,162.0,False,True,17.6,9.2,0,0,False,5492162,1,a4169603106,uh{}Cz~chNLO^Mh@AfB?|AC`@@xANr@BtAAL@d@?d@GR?^O?cCEqE@WFAz@I|@BdEC|A@zBIxAB`B?xAFFMdAJ`D@jDCt@Gf@?x@Bf@Gh@Cf@@~@Ch@B|AA~BKf@UNSHS,2,,,
2,New rest day views,13874.2,2515,6544,34.0,Ride,10.0,4165585549,garmin_push_5646869581,4456863093,2020-10-07T21:47:30Z,2020-10-07T17:47:30Z,(GMT-05:00) America/New_York,-14400.0,"[26.031755, -80.143664]","[26.031589, -80.144089]",,,United States,26.031755,-80.143664,0,22,7,1,0,False,False,False,False,everyone,False,,False,4456863093,5.517,9.9,,31.0,True,93.6,131.0,False,True,20.8,9.2,0,0,False,5492162,1,a4165585549,mi{}C|`dhNBtGCb@@HHDP@tHCh@JlC@n@OjE@hGCbJ@bEE^@XCFIM}F?oABSDI\WKMIAOMEYC{HBYLClCAlJBrCA|E?HEHKJwDIu@@m@?kEC_AE]AoA?iADe@Gg@GyJAiC@]BITCbOMzEKxDCBAAICCi@OAGIuKEqAGa@DWb@{@PqANUD[?oCEmA@gEI{A?cCCLEBFW@o@CeEGgCAcDEi@AyBBq@l@Ct@An@EdC?hCELCBOCmEDMDo@EoAIa@A]FM?KCg@?qCGiBAyACiA@GZBHFFH@VLxDEdADrAELGA@@BCCi@IaM?QDGLIP?~Fb@\AjBBv@ApBN^Cl@IjAHFGLg@?[Im@@[FB?DAj@Df@FTf@F~ADv@@p@A|BFdA?jJJhF]V@fAMzBOP@f@GZAr@LZCPC@GNkDLuA@FC^QfACp@A`AE^QF[?s@C{@?eDBsAVCDcARgACgAFiABmCEeAE{B?}DI_B@iAEiAEc@OYA[DgBKwGSUC}@OgDWcDIa@Ie@Fi@?QKa@ByB?aAAgCM_CEi@EsACgBJw@YiDMYO_A@mAE}@KuA@{@AcBQ_Mm@kBQKBq@Emg@_DiES{GOaBIkA?uCKWFSPIPAP?fALnCFxEElBDrCCxB@vAHzDCb@?lAHtBJzFDpF?dHLpODr@FdHTnNFrHCNFdCFpSHhMJ|ELnA@pB@JHTTRJBXDrFCd@BLJDVBvADJR@,2,70.8,178.1,False
2,Tuesday ~vibing~ —> Monday,4839.2,1359,2442,18.0,Run,0.0,4156241899,garmin_push_5637254500,4446990451,2020-10-05T21:47:45Z,2020-10-05T17:47:45Z,(GMT-05:00) America/New_York,-14400.0,"[26.027518, -80.164513]","[26.024506, -80.164278]",,,United States,26.027518,-80.164513,0,14,6,1,0,False,False,False,False,everyone,False,g5735940,False,4446990451,3.561,5.0,88.7,31.0,True,159.0,179.0,False,True,17.4,5.2,0,0,False,5492162,1,a4156241899,}nz}CfchhN?fAF^BJVPHPPJv@F~@LHAh@J`@Bp@NBDBT@vB@`@BPCPFLDb@C\CDMDiAHWGa@QKAi@HSCIG}@]SM[ISMOAq@?Q_@SOQAKCeAc@k@DUCIDIJGB[GYD[`@Q?_@N]{@UEk@p@s@CeA@F^KIk@MMMGOA_@AcAFQKGOA_ALi@?_@HCDE`BDtDBh@PpAWHDEII{@IKEUWGm@EiA@oDCi@IUEC_@@_@@CBIPM|BS~AI^C^EpCDxCNfC`@tBDJTKSFED?F?PP|AB|@@z@Ct@BtDDbAFbGA~BBf@DLH@\CnAAREAa@B^DBX?hGOhBFf@AZBfCAdBIfCC?EFHLDb@?lAIhBCd@@pBGV@JBN?NID]CWGoDGq@Bi@EeGjDImAAyADCCAKCs@Jc@f@GYBGCEYCyAEeA@mAAmBHk@EGCMCeAAyABe@Ai@KqA?}ACmA@SJO?IGe@@aBC{@@qAIqACoCHSD?pDp@t@DPB,2,,,
2,Fr fr last one cause tomorrow is MOVING DAY,4838.5,1378,1634,14.0,Run,0.0,4142680756,garmin_push_5623040895,4432613761,2020-10-02T20:36:19Z,2020-10-02T16:36:19Z,(GMT-05:00) America/New_York,-14400.0,"[28.020594, -81.958242]","[28.018161, -81.948843]",,,United States,28.020594,-81.958242,0,13,2,1,0,False,False,False,False,everyone,False,g5735940,False,4432613761,3.511,4.7,87.8,29.0,True,152.3,171.0,False,True,72.2,40.4,0,0,False,5492162,1,a4142680756,uw_jD`nfsN?DRHF`@ELIHYF}DAyANwBFOGCMB{@Gy@?m@Dk@Cg@DYHC@UGu@G_CBiDAYBoDFo@B_CEaABe@KYQMuA`@sAH_C@y@CwA@gBCyCQyAG[I]Ea@WYc@Yu@_AcDCY{@yBE[ISGg@Uc@i@eBq@oDSqB[_B[sBSoB]iCOuAOoCq@uDGi@DmFBi@Nm@Tm@Ry@LYb@k@NWLe@Zw@r@iAl@u@xAwAfBqAt@a@x@[zBeAj@SjCg@CVt@YfAYpB]jAKpAO~@Aj@G|AHp@Jn@PIXBCVAXFVLbARTPx@|@f@t@\t@|@dCp@hC`BlFnAlCTr@R`@d@x@d@t@fAnBp@jBLf@NZRZP\ZZVn@Lp@FbAA`@]~BKd@Kx@[bBMf@c@pAk@zAIV,2,,,
2,Maybe final Lakeland run? Ft. Sister in law!!,8176.4,3088,3102,22.0,Run,0.0,4134946663,garmin_push_5614888326,4424369379,2020-09-30T22:14:45Z,2020-09-30T18:14:45Z,(GMT-05:00) America/New_York,-14400.0,"[28.033498, -81.95304]","[28.027492, -81.951997]",,,United States,28.033498,-81.95304,3,17,5,2,0,False,False,False,False,everyone,False,g5735940,False,4424369379,2.648,3.3,84.2,27.0,True,146.8,158.0,False,True,72.0,41.4,1,0,False,5492162,1,a4134946663,ihbjDnmesN_BFeAE[DQAiCDm@EUH_A?KCEGWkCUuAw@{Bg@aAUWIUUWa@Wo@s@_@Ss@Wk@A]Ba@P}@d@yAvA]j@e@Z_@Zq@bASd@UTDTEl@@\JX@r@IdBF`AZzAd@tAf@~@dB~B\j@RBVLHHb@Eb@@zASh@Qb@A^Eb@SPKb@Et@g@h@aAReAFu@ReB@iB@IBAnACPCn@@XClCFZAJC`@Bf@?TCf@BlB?dBAd@Gt@B|AEj@D~@Cl@DbBG^BPALB\Cn@IhAF^E\?\IHGd@s@NMNG`@YXOdAiAFQA@HEBGIi@O[uAeEGGAa@E_@[c@YqA[_AOm@[}BGw@c@sC_@qCI{@Kg@YyBKgAEkAGo@u@sEAu@@uAHoBVoAHi@v@yBZWNcAPa@~@yAx@eAHC|@aATQZKLMbAm@ZMj@OfEaB|BWxA[`AKh@KNGZGxAMbAIh@?jDFn@JzAn@rA`@b@b@z@pAj@lArBdHzAtEnBtEb@v@r@|@Th@V`@f@fAd@dBp@vAXXXn@J^Jh@Bt@Cl@Kx@Qv@OhAm@vCaClHMZqAlAcFbE[\m@d@eB~AiAh@k@Pe@T_Ah@eBz@iBl@_ALwAFm@?cBC[Cs@B}@Ei@?aDOuACaAMYKIGY]aAqCi@kBScAUi@WcAGi@QYq@wBWaAKOrApEXb@Jv@Nb@h@xBVn@|@xCWw@,2,,,
2,Last Tuesday ~vibing~ in Lakeland ,4838.1,1397,1956,16.0,Run,0.0,4130178309,garmin_push_5609958877,4419304233,2020-09-29T21:27:47Z,2020-09-29T17:27:47Z,(GMT-05:00) America/New_York,-14400.0,"[28.020627, -81.9582]","[28.018286, -81.949155]",,,United States,28.020627,-81.9582,1,10,2,1,0,False,False,False,False,everyone,False,g5735940,False,4419304233,3.463,4.1,87.9,28.0,True,148.7,181.0,False,True,73.2,47.2,1,0,False,5492162,1,a4130178309,{w_jDxmfsNTBHRC^GFY@oBBiACwAPcB@g@CEKCKB]EaDHy@HKGoA@mA?gBEiB?oBDsBAa@FsB@sBEOSQSB{@XSB{@BoEBgEGmBOuBK}@K[UIK_AaCUu@]_Aa@eBUs@OeA]q@Ke@a@kAg@qBU{Bc@cCQsBO}@MgAGME{@UkACgCGYCm@QoAYcAIg@Cs@@e@?_BBw@d@{BLc@AEHWPg@`@e@Pa@@MVLC]DUTe@lCqD|@s@TKRQfAs@~FyB|@QfFq@`AShBSb@GzBCbBHb@Ff@LAPPCd@Hx@Xd@Jf@\z@fAl@lAN\d@`Bh@zAf@fBR|@p@fBvA~Cj@zAXj@~@nAp@lAp@hB^nAd@~@`@d@CRTb@Hb@Db@?~@a@bDWbBi@vBY`AmAjD,2,,,
2,Last weekend lakeland long run for a bit...going to miss these lakes dearly  ,8057.9,2300,3916,61.0,Run,0.0,4116673994,garmin_push_5595895647,4404936119,2020-09-26T22:24:37Z,2020-09-26T18:24:37Z,(GMT-05:00) America/New_York,-14400.0,"[28.020652, -81.958231]","[28.017465, -81.945075]",,,United States,28.020652,-81.958231,0,13,4,1,0,False,False,False,False,everyone,False,g5735940,False,4404936119,3.503,4.8,88.8,31.0,True,161.7,184.0,False,True,72.6,42.8,0,0,False,5492162,1,a4116673994,ax_jD~mfsNJCPBTR?FIXGDMBOAc@DcD@g@Hq@BqAAc@@KIAE?a@G{@@iAE}AJo@JcARDEMIi@GiC?}@Bw@EeBAkFBw@Aw@CSGSCCEASB_AZy@JoADaCEeD@k@AsDWk@AOC]A_@MU_@u@oBGGI?KBSJaE`E[J]@SAUJGHODa@@@CIAk@AoA@mAC{@FiAB{ECyA@YC_ADaAASBYCgABFXACMKaBKoACa@@cC?KHBlAAz@Ev@Ih@Sz@Y~@]r@[Vg@Tg@Ly@Nw@JeCVgA?o@[OEo@kA_@[eA{ASc@Si@MAJG@E_@sA[sCCsBFeCGILGb@]pAaBlAmA|BoB`@Ub@Of@Ah@HNDn@\j@h@fAnA`AhBVj@~@tC^tDpCEzABzACJ?L`@DOh@UjB@b@CBCEi@?i@Bs@BkEGwADWC{CBSL]vCCd@?f@BlCCtEATEI[ASVk@Sp@AL@@GLL\HD|AO`BGfAARCJGHK?Qk@eBSiAO{AkAyH}@gIMcBIg@c@{BEqABoBHcBLiAVk@n@iB\k@H]VBKAAIDULUtAsBzAiBbAm@h@c@f@[tFwBVGzCc@z@Qb@CfB[pC[jAEL@rCFb@FPFAHtCz@`@RhA|A\p@dA|Cx@zCd@tAv@zBfAfC\~@^t@x@jAnA|Bj@`BPx@j@~@b@n@,2,,,
2,Long long long week = chariots of fire ,1625.9,394,523,2.0,Run,0.0,4111668171,garmin_push_5590948262,4399625890,2020-09-25T21:23:05Z,2020-09-25T17:23:05Z,(GMT-05:00) America/New_York,-14400.0,"[28.020576, -81.958166]","[28.028145, -81.950388]",,,United States,28.020576,-81.958166,0,15,5,1,0,False,False,False,False,everyone,False,g5735940,False,4399625890,4.127,5.4,89.5,32.0,True,140.8,167.0,False,True,72.0,39.8,0,0,False,5492162,1,a4111668171,qw_jDpmfsNTDJHBPATOLMDoAFeCDyATcB?YICEAa@BwAAm@BkADc@LKEOIg@CoB@gEA_CB{CAqCD}@@BMQU?q@Lo@D_B?iBCgC@kBEsCOaAAwAMa@UUa@a@iAi@mB]cAOs@Sm@S{@,2,,,
2,Tuesday ~vibing~,4841.4,1457,1518,10.0,Run,0.0,4099062960,garmin_push_5577798589,4386276265,2020-09-22T21:59:00Z,2020-09-22T17:59:00Z,(GMT-05:00) America/New_York,-14400.0,"[28.020419, -81.958366]","[28.018408, -81.949294]",,,United States,28.020419,-81.958366,0,16,2,1,0,False,False,False,False,everyone,False,g5735940,False,4386276265,3.323,4.3,86.5,28.0,True,161.9,175.0,False,True,73.8,44.4,0,0,False,5492162,1,a4099062960,qv_jDxnfsNECDC@JG`@OHy@AuADkA?[@a@Hi@@gBAOGACAO@e@Em@?i@Du@?}@@QVc@IKK[CcABuBAuDE}@FcCAqAEi@FwBGUCASDWTQHYDeABeJCcACcBMcBEkAM[Si@mAs@gCcA}C_@uAOw@Sa@q@}BYuAUsB]yBOwAO_AMuAk@yDOoDu@wEIwBFqBPeB`@eAH_@Xu@b@i@Ny@Zo@xAwBv@aAf@c@JEhCcBf@W\Mf@MpAi@bAUzASjCe@pAQl@ExAQ`@Ij@IfBB`BHb@Jv@X`@PlAZHDZZrAjB^`Ad@|Ad@nAb@~AVl@x@jCn@rAp@dBVz@f@|@`@b@T\j@nAz@rBXfAj@bA\h@L\Rx@B^IhBm@dEUdAg@hBeBhF,2,,,
2,If I were an influencer this would be my ad for goodr ™️ ,8055.0,2306,3747,42.0,Run,0.0,4079494323,garmin_push_5557303465,4365573371,2020-09-18T21:58:07Z,2020-09-18T17:58:07Z,(GMT-05:00) America/New_York,-14400.0,"[28.020557, -81.95824]","[28.017574, -81.944939]",,,United States,28.020557,-81.95824,1,20,2,1,0,False,False,False,False,everyone,False,g5735940,False,4365573371,3.493,4.5,88.6,31.0,True,162.0,189.0,False,True,72.8,42.8,0,0,False,5492162,1,a4079494323,mw_jD~mfsNR?HD@JKf@KHMBa@AmAB_BFK@c@LSBuACq@@KEGIA}@Bu@AgABuADUEqC@sACuA?aDBuCCiC@wAHDCOOM{@Tk@FoBHuA@eAEgBAw@B_BOeCMo@?_@KQAYOa@k@KYOm@YYYJ}AhBwAhAONSLs@DYFQNI@c@?H?GEMCgADeFCkE@[Ca@BoB?}@Cm@ByB?GVESMMOEO?s@FoFNEFCvAIjAKj@C`@[~AQb@u@z@_AXg@Hc@NyBZs@FmAAo@]MCWOW]WUUMeAgBSc@Y{@PGBIEO[u@EUMw@QeB@{@FoA@yAFOX[j@_At@}@`DuCl@]^Mj@Ib@@l@Pn@`@fA~@bAlAN`@^p@d@lAVjAf@tEXDf@Cp@@rBGtB?D^?QDOHGNAfCDVA@CDuAA{A@c@HOEIEmABcFAeBFIdACxC@xCCbC@|AALI?EMWAKTc@BKDHUt@JZLJf@CdC?fACXCPQBKq@eCU}B]kBA_@uAuKUoDUwASw@YiB?s@NsDPuAXqAPg@`AgBZ_Ah@}@\c@P]^c@tAmAv@a@v@i@^SxAg@|BaAfLiBnBSh@AlABvBJh@NDR\B`B`@f@V^\x@fA^t@dA~Cl@~Bt@xB`@tAtCvGjA`BL\Xf@r@`BXdAVd@Vl@HL,2,,,
2,Almost sunny...not quite,1624.6,432,483,3.0,Run,0.0,4070423037,garmin_push_5547938254,4355987860,2020-09-16T21:35:27Z,2020-09-16T17:35:27Z,(GMT-05:00) America/New_York,-14400.0,"[28.020686, -81.958116]","[28.02818, -81.950364]",,,United States,28.020686,-81.958116,0,10,0,1,0,False,False,False,False,everyone,False,g5735940,False,4355987860,3.761,4.8,88.2,30.0,True,127.3,143.0,False,True,72.4,47.0,0,0,False,5492162,1,a4070423037,gx_jDfmfsNPBZZB^OPKBM@o@E[@w@JeACiAN{@@s@@_@ICGAW@yBAWBsAFm@GiADgDE_HDo@@cCB[E_@?g@BYI]GKMCm@NsATg@BaA?gBD{BG{@@oEWo@@YGa@CWSUa@Qc@a@qAw@qBy@_DKW,2,,,
2,Tuesday ~vibing~,4836.6,1436,1461,5.0,Run,0.0,4065635435,garmin_push_5542995402,4350940880,2020-09-15T22:01:14Z,2020-09-15T18:01:14Z,(GMT-05:00) America/New_York,-14400.0,"[28.020575, -81.958229]","[28.018171, -81.948891]",,,United States,28.020575,-81.958229,0,13,2,2,0,False,False,False,False,everyone,False,g5735940,False,4350940880,3.368,4.3,86.4,30.0,True,159.2,178.0,False,True,70.8,43.4,0,0,False,5492162,1,a4065635435,qw_jD|mfsNLBNFBLCVILMFcBAk@@mA?mAP_BB_@AECGM?gBEw@D{ADWBA?OGmA?iCBsECiBDy@EmFBWGUOMeA`@_BN{BBaAGg@@iACu@@wBMeCIsAQ_@[i@oAy@aDcAuCUeA?KK]Wi@a@yAe@mBWqCUuAIaAYgCo@sE]eFWyA[uACmBHgBN{AJg@@Sf@cBVg@^g@XeARa@r@eAf@o@rAwAvB{A^StDuA~@e@xDg@zBa@jBS|ASb@Ch@?j@BJDlAB~@NtC|@f@T~@bA|@tAh@vApDpLjAhCj@zAvBrD~@pB\pAZh@P`@XZ^t@Lv@DvACXs@nDUzAU`Aw@vBg@`B,2,,,
2,Grandma Jazz is 79 years young!,1623.7,413,413,8.0,Run,0.0,4056532788,garmin_push_5533317640,4341337014,2020-09-14T00:01:36Z,2020-09-13T20:01:36Z,(GMT-05:00) America/New_York,-14400.0,"[28.020557, -81.958184]","[28.020884, -81.958538]",,,United States,28.020557,-81.958184,0,13,2,1,0,False,False,False,False,everyone,False,g5735940,False,4341337014,3.931,4.9,89.2,28.0,True,155.9,174.0,False,True,75.8,71.4,0,0,False,5492162,1,a4056532788,mw_jDtmfsNJBLLAh@MHk@F_ERkBP_@As@@M@MRV|FC|@@~CAlF@TCrB@l@IDyA?kACGKCOGsF@aBDu@DCVAbBBh@AFEAq@@}AAiA?aCE{B@c@BEPKb@AtAFxAKjCA,2,,,
2,Radar lied...caught in a brief pour,8057.4,2273,3979,61.0,Run,0.0,4050261088,garmin_push_5526985579,4334686694,2020-09-12T18:09:21Z,2020-09-12T14:09:21Z,(GMT-05:00) America/New_York,-14400.0,"[28.020676, -81.958128]","[28.017707, -81.944698]",,,United States,28.020676,-81.958128,1,14,0,1,0,False,False,False,False,everyone,False,g5735940,False,4334686694,3.545,5.3,89.0,30.0,True,158.1,188.0,False,True,78.2,49.4,0,0,False,5492162,1,a4050261088,ex_jDhmfsNLBLFJJ@F@RAPONSBm@AmABiEVsAAIICKAg@BIAYCWDoACo@B_@LMGeA?eBCi@@iACk@BuCASDeAIwB?_AJeBBKIUI?o@Rw@J{CHiFCeACoBOm@Cm@?{@Gi@WSU[_Aa@y@WHyBtB_@Z_@`@m@^m@@]DWRo@@PDKKe@AqAFgAAyDDgCEcBDcBCqAB@c@qCVaAFsA?aDFa@?G@Ht@OxCUhAW~@GRW^_@Zo@\g@NoAV}ARy@F{A@g@WOE[m@YY_AqAi@{@_@gAUG?FJ?HIMi@McACMCk@OiA?cAC_@?i@Dk@?m@ECTKHGz@yAb@m@|DsDp@]d@Mf@AL@DGFFVJfAj@`AbA`ApAd@t@b@rARb@DGEFADT|@Hf@LjA@t@BJVD\CdADV?\Er@NV?~@Gb@Al@AbABfACPGCQI{@B_ADg@EyHFmCNUZCrCAv@BlEAdABlACPCBC?EKe@Xm@@BIXQVBRHPHDz@Cn@BbDGZU@Q[iAa@}AO{AEq@{@uFMsAs@oFOoCIq@_@eBIw@Ac@DoDVkBb@sAd@aAVa@HUNCAC?SL_@NYX_@R_@v@cAp@q@h@a@v@a@l@c@x@g@xEiBlC]~Bc@l@GfEm@|@Cv@@|@Dd@?`@Fl@NGJBAX@f@L\Np@PXNTVXVPXz@dBZ|@tA`F^bA~@rC`CvFbAxAfArBz@hC\p@,2,,,
2,Very strange weather ,1623.1,427,458,5.0,Run,0.0,4045601925,garmin_push_5522213707,4329782595,2020-09-11T21:30:13Z,2020-09-11T17:30:13Z,(GMT-05:00) America/New_York,-14400.0,"[28.020672, -81.958302]","[28.028311, -81.95018]",,,United States,28.020672,-81.958302,0,12,1,1,0,False,False,False,False,everyone,False,g5735940,False,4329782595,3.801,4.5,89.1,28.0,True,135.5,158.0,False,True,73.8,53.8,0,0,False,5492162,1,a4045601925,ex_jDlnfsNRADT?VIH[Gi@@m@FyBBWFo@@s@GiAAEICeB@i@Fc@D}BKy@?[Dm@?e@GsC@}ACcBHo@Gc@?cACg@FwAFk@@CEUEIiB^uAFgC@cCCyA@o@CaAIsCIg@K[Ms@mAuCyIOk@CS,2,,,
